,Name,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,catagory,description,sub_catagory
326,Garlic Soya Chicken ,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,38.0,,,,chicken,"Key Ingredients: Chicken Thigh/Breast (cut crosswise into 1/2-inch-thin strips), Sesame Oil (toasted), White Pepper (finely ground), Ginger Juice, Peanut Oil or Vegetable oil (divided), Garlic cloves (minced), Ginger, Red Chilli Flakes, Red Onion , Snow Peas (trimmed), Red Bell Pepper (cut into thin strips), Rice Vinegar, Soy Sauce, Dark Soy Sauce, Chinese Rice Wine, Brown Sugar, Cornflour",
327,Cauliflower And Chicken Biryani ,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,39.0,,,,chicken,"Key Ingredients: Boneless Chicken, Biryani Masala, Yogurt, Onions, Coconut Oil, Cauliflower, Coconut (diced), Onion (diced), Peppercorns, Cardamoms, Cumin seeds, Bay leaves, Cinnamon, Cloves, Coconut oil, Garam masala, Dry chilli flakes, Turmeric powder, Black peppercorns, Cardamom, Cinnamon, Garlic (crushed), Tomato puree, Green chillies, Fresh ginger (peeled), Dry red chilli, Salt",
328,Chicken Quinoa Biryani ,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,40.0,,,,chicken,"Key Ingredients: Onions, Tomato, Green Chillies(slit open), Ginger Garlic paste, Mint Leaves, Coriander Leaves/Cilantro, Fresh Yogurt/Curd(beaten), Turmeric Powder, Chilli Powder, Salt, Chicken (cut into pieces), Garam Masala Powder, Ginger Garlic paste, Yogurt/Curd,  Chilli Powder, Coriander Powder, Salt, Oil, Cloves, Bay leaf , Cardamom",
329,Lemon Chicken And Rocket Pasta ,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,41.0,,,,chicken,,
330,Chicken And Mushroom Lasagna ,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,42.0,,,,chicken,"Key Ingredients: chicken, salt, crush black pepper, Garlic cloves (minced), olive oil, fresh thyme, button mushroom, onion, low fat milk, basil, basil-tomato sauce",
331,Chicken Caesar Pasta Salad ,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,43.0,,,,chicken,,
332,Coq Au Vin (Chicken Braised In Wine) ,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,44.0,,,,chicken,"Key Ingredients: red wine (full body), onion, celery stalks, carrot (sliced), garlic cloves (flattened), whole black peppercorns, olive oil, Chicken halves (with bone and skin on), olive oil, bacon slices (thick), all purpose flour, onion, garlic cloves, thyme sprigs, parsley sprigs, bay leaves, chicken stock, butter, button mushrooms",
333,Beer Chicken Tartar ,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,45.0,,,,chicken,,
334,Plum And Cherry Roasted Chicken ,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,46.0,,,,chicken,"Key Ingredients: Carrot (finely diced), Onion (finely diced), Celery (finely diced), Fresh thyme sprigs, Whole free range chicken , Pepper (freshly ground), Parsley stems, Celery leaves, Lemon slices (1/8 inch thick), Onion, Carrot, Fresh lemon juice, Chicken stock/broth, Plums (cut), Fresh cherries",
335,Methi Murgh ,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,47.0,,,,chicken,"Key Ingredients: chicken breast (boneless, cut into 2 inch cubes), fresh fenugreek (methi), salt, lemon juice, white pepper, ginger paste, garlic paste, freshly ground black peppercorns, mustard oil, cumin seeds (jeera), garlic, onions, salt, ginger , green chilles, yogurt (whisk well), black cardamom powder, cinnamon powder, coriander leaves, lemon juice, ginger",
336,Chicken Roulade ,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,48.0,,,,chicken,"Key Ingredients: Chicken breasts, Olives, Jalapenos, Bell peppers(all 3), Thyme dried, White wine, Salt, Black pepper (crushed to taste), Egg, Olive oil, Mozerella cheese, Processed cheese",
337,Bikers' Chicken Fusion Discovery ,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,49.0,,,,chicken,,
338,Sticky Rum Chicken Wings ,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,50.0,,,,chicken,"Key Ingredients: chicken wings without skin, hung curd, chilli powder, sweet paprika powder, english mustard paste, garlic paste, salt, garlic, rum, Bbq sauce",
339,Dahi Lasooni Chicken ,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,51.0,,,,chicken,"Key Ingredients: चिकन (बोनलेस क्यूब्स साइज), चीज, लहसुन, अदरक लहसुन का पेस्ट, हरा धनिया, हरी मिर्च पेस्ट, क्रीम, दही , काजू पेस्ट, नमक, काला नमक, गरम मसाला, चाट मसाला, मक्खन",
340,Reshmi Tikka ,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,52.0,,,,chicken,"Key Ingredients: चिकन (टुकड़ों में कटा हुआ), रिफाइंड तेल, हल्दी पाउडर, अदरक-लहसुन का पेस्ट, मलाई, दही, नींबू, गरम मसाला, नमक, जीरा, धनिया पाउडर, कालीमिर्च, कबाब चिनी, हरी इलाइची, दालचीनी स्टिक, लौंग, आमचूर पाउडर",
341,Tabriz Kofta ,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,53.0,,,,chicken,"Key Ingredients: चिकन कीमा, चना दाल, उबले हुए चावल, नमक, केसर, हरी मिर्च, उबले हुए अंडे, किशमिश, अखरोट, कच्चा अंडा, काली मिर्च पाउडर, ड्राई ए​परिकॉट , प्याज, जैतून का तेल, टोमैटो प्यूरी, नमक, चिकन स्टॉक, देगी मिर्च, काजू, अदरक, लहसुन, बैजल लीव्ज ",
342,Chicken Fritters ,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,54.0,,,,chicken,"Key Ingredients: चिकन (बोनलेस और छोटे टुकड़ों में कटा हुआ), अंडे (हल्के फेंटे हुए), मैदा, लहसुन का पेस्ट, अदरक का पेस्ट, नमक , पानी, तेल ",
343,Dragon Fire Wings ,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,55.0,,,,chicken,"Key Ingredients: चिकन विंग्स , वेजिटेबल आॅयल, नमक और कालीमिर्च, बार्बीक्यू सॉस, हंग कर्ड, एशियन चिली पेस्ट, शहद, लहसुन की कलियां, तिल",
344,Chicken Palwal ,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,56.0,,,,chicken,"Key Ingredients: चिकन, प्याज, टमाटर, हरी मिर्च, जीरा पाउडर, धनिया पाउडर, हरा धनिया, दही, अदरक लहसुन, लाल मिर्च पाउडर, नमक  , तेल",
345,Pan Seared Thigh Of Chicken ,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,57.0,,,,chicken,"Key Ingredients: चिकन थाई, नमक, कालीमिर्च, नींबू, फ्रेश थाइम, बार्ले, ब्रॉकली, मशरूम, एक्ट्रा वर्जिन आॅलिव आॅइल, चेरी टोमैटो",
346,Chicken In Mahalak Sauce ,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,58.0,,,,chicken,"Key Ingredients: नमक, चीनी, सीजनिंग, तेल, कॉर्न फलोर, चिकन लेग, ताजी लाल मिर्च, लहसुन, अदरक , प्याज, लाल मिर्च पेस्ट, टोमैटो कैचअप, लाल शिमला मिर्च, पीली शिमला मिर्च, वेजिटेबल स्टॉक",
347,Jalapenos Murgh Tandoori Tikka ,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,59.0,,,,chicken,"Key Ingredients: चिकन लेग, दही, लहसुन, अदरक, नींबू, जैलपिनो, कालीमिर्च, गरम मसाला, जीरा पाउडर, इलाइची पाउडर, अदरक पाउडर, सरसों का तेल, नमक, काला नमक, मक्खन, चाट मसाला, पुदीने की चटनी",
348,Grilled Kasundi Honey Chicken With Sweet Potato Mash ,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,60.0,,,,chicken,"Key Ingredients: चिकन ब्रेस्ट, कसुंदी (बंगाली मस्टर्ड सॉस), स्वीट पोटैटो, लाल और पीली शिमला मिर्च, ब्रॉकली, लहसुन की कलियां, रिफाइंड आॅयल, नमक, मक्खन, क्रीम, ​हरी प्याज, शहद, अदरक और लहसुन का पेस्ट",
349,Chicken Dong Style ,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,61.0,,,,chicken,"Key Ingredients: तेल, चिकन ब्रेस्ट, लहसुन, अदरक, टोमैटो कैचअप, ऑयस्टर सॉस, शिटाके मशरूम, बैम्ब शूट (उबले हुए), नमक, चीनी, ब्रॉथ पाउडर, शॉकिंग वाइन, पोटैटो स्टार्च , तिल का तेल, हरी प्याज",
350,Microwave Tandoori Chicken ,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,62.0,,,,chicken,"Key Ingredients: चिकन( टुकड़ों में कटा हुआ), लहसुन का पेस्ट, अदरक का  पेस्ट, हंग कर्ड, नमक, गरम मसाला, धनिया पाउडर, कालीमिर्च पाउडर, क्रीम , तेल , गार्निशिंग के लिए : , नींबू के टुकड़े , अनियन रिंग्स",
351,Methi Malai Cranberry Chicken ,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,63.0,,,,chicken,"Key Ingredients: चिकन (बड़े टुकड़ों में कटा हुआ), नमक, क्रेनबेरी प्यूरी, लाल मिर्च पाउडर, गरम मसाला, धनिया पाउडर, जीरा पाउडर, चाट मसाला, कॉर्न फ्लोर, मेथी के पत्ते, बेसन, अदरक, लहसुन, क्रीम, ग्रीक योगर्ट, मक्खन ",
352,Southern Fried Chicken Tenders ,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,64.0,,,,chicken,"Key Ingredients: चिकन ब्रेस्ट  (20 स्ट्रिप्स काटे, 20 ग्राम की), मैदा, नमक, ​तीखी लाल मिर्च, अंडे, ब्रेड क्रम्बस, वाइट कैबेज स्लॉ, पासर्ले की टहनी, शहद-मस्टर्ड डिप, ग्रीन बेल पैपर",
353,Thai Style Chicken Tikka ,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,65.0,,,,chicken,"Key Ingredients:  चिकन थाईज़, थाई अदरक, लेमन लीव्ज़, लेमनग्रास, कोकोनट मिल्क पाउडर , रिफाइंड तेल, रेड करी पेस्ट, पीनट बटर, बैज़ल के पत्ते, लोट्स स्टेम, येलो बटर, चाट मसाला",
354,Chicken Gilafi Kebab ,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,66.0,,,,chicken,"Key Ingredients: चिकन कीमा, प्याज, टमाटर, हरी शिमला मिर्च, हरा धनिया, हरी मिर्च, नमक, तेल, काजू, बादाम , पुदीना, लाल मिर्च पाउडर, अदरक लहसुन का पेस्ट, जीरा पाउडर, नींबू का रस, फ्रेश क्रीम, केवड़ा वॉटर ",
355,Malai Murgh With Mint Chutney &amp; Raw Mango Bhel ,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,67.0,,,,chicken,"Key Ingredients: चिकन ब्रेस्ट, अदरक-लहसुन का पेस्ट, मिर्च, धनिया पाउडर, क्रीम, पुदीना, नींबू, चाट मसाला, चीनी, कच्चा आम, घी, नमक, तेल, भेल",
356,Chicken Minced Salad ,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,68.0,,,,chicken,"Key Ingredients: जैतून का तेल, चिकन कीमा, लहसुन , प्याज, नमक, कालीमिर्च, गाजर, पत्तागोभी, हरी प्याज, स्वीट चिली सॉस, पीनट बटर, अदरक, सॉय सॉस, ताजा हरा धनिया, चिली फलेक्स, टार्ट",
357,Steam Bunny Chicken Bao ,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,69.0,,,,chicken,"Key Ingredients: बन्स, मैदा, ड्राई यीस्ट, चीनी, नमक , गर्म पानी, चिकन कीमा, अंडे, सोय सॉस, चीनी, तिल का तेल, वूस्टरशर सॉस, चाइव्स, अरोमैट पाउडर",
358,Kadhai Murgh ,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,70.0,,,,chicken,"Key Ingredients: चिकन, साबुत लाल मिर्च, साबुत धनिया, घी, लहसुन का पेस्ट, टमाटर, हरी मिर्च, अदरक, ताजा धनिया, हरी इलाइची पाउडर, बड़ी इलाइची पाउडर, कालीमिर्च पाउडर, जीरा पाउडर, कसूरी मेथी, सौंफ पाउडर, नमक",
359,Cheese Chicken Kebabs ,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,71.0,,,,chicken,"Key Ingredients: चिकन थाईज़, लहसुन का पेस्ट, लहसुन का पेस्ट, पीली मिर्च पाउडर, चीज़, दही, बेसन, हरी इलाइची पाउडर, पीली मिर्च पाउडर, जावित्री पाउडर, जायफल पाउडर, सेंधा नमक, हरा धनिया, तेल",
360,Andhra Crab Meat Masala ,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,0.0,,,,,meat,"Key Ingredients: processed crab meat, refined oil, curry leaves, garlic, green chilli, onion, ginger-garlic paste, coriander, coriander powder, cumin powder, turmeric powder, garam masala powder, Kashmiri chilli powder, salt, Lemon, chop masala, tomato",
361,Meat Lovers Pizza ,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,1.0,,,,,meat,"Key Ingredients: millet flour, tapioca flour, soy milk, garlic powder, baking powder, salt, tomato sauce, mozzarella cheese, prosciutto, pepperoni, chicken salami, salami milano, rosemary, olive oil",
362,Char Minar Biryani ,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,2.0,,,,,meat,"Key Ingredients: long grain rice, bay leaf, cardamoms pods (bruised), cloves, ghee, mint leaves, star anise, cinnamon, Water as required, Salt as per taste, mutton, Onion, Tomato, ghee, Cloves, Cardamom, Cinnamon sticks, Salt as per taste, Cloves, cinnamon stick, Cardamoms, shahi jeera, Peppercorns (roast and grind to powder), Salt as per taste, red chilli powder, coriander powder, turmeric powder, garam masala, curd, ginger paste, garlic paste, green chilli (slit and deseeded), milk, Saffron strands (add to the milk), mint, lemon juice, Salt as per taste, Browned onions, Fried garlic, saffron (soaked in milk), Coriander (chopped), ghee, fresh tomatoes, onions and garlic (caramelized)",
363,Cajun Spiced Turkey Wrapped With Bacon ,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,3.0,,,,,meat,"Key Ingredients: turkey breast, cajun spice, spinach leaves (cooked and drained), garlic pods, salted butter, feta cheese, bacon strips, ground black pepper, For cajun spice:, onion powder, garlic powder, seasoning salt, paprika, ground black pepper, cayenne pepper, oregano, thyme, red pepper flakes (if you like it spicy))",
364,Lamb And Chargrilled Bell Pepper Soup ,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,4.0,,,,,meat,"Key Ingredients: lamb bones (preferably shank and shoulder), onions, celery, ginger, garlic, carrot, chargrilled red/yellow/green bell peppers (quartered), whole spices mix (black pepper, cinnamon, cardamom, clove, bay leaf), salt, water (warm), oil (sunflower or olive",
365,Nazaqati Boti Kebab ,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,5.0,,,,,meat,"Key Ingredients: mutton cubes (extra clean, from male goat thigh), ginger paste, raw papaya paste, white onion paste, brown onion, desi ghee, yellow chilli powder, coriander powder, salt, garam masala, potli masala, chana dal flavour, curd, rose petal paste, saffron, poppy seeds paste, cashew paste, almond paste, chiroli paste, dessicated coconut poqder, kewra, clove, green cardamom",
366,Noodle Keema Donut ,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,6.0,,,,,meat,"Key Ingredients: Noodles, Salted butter, Black pepper crush, Lamb mince, Kitchen king masala, Egg, Fillo pastry, Salted butter, Loroloso, Jalapeno, Mayonnaise",
367,Mongolian Lamb Balls ,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,7.0,,,,,meat,"Key Ingredients: Lamb (minced), Couscous, Scallion, Garlic, Egg, Parsley, Olive oil, Mint, Ao nori herb, Salt, Five spice, Cinnamon powder",
368,Oyster Lamb ,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,8.0,,,,,meat,"Key Ingredients: Vegetable oil, Garlic, Ginger, Lamb, Stock, Oyster sauce, Dry sherry, Sugar, Celery, Salt, Bokchoy, Shitake mushroom",
369,Haleem Khowsuey ,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,9.0,,,,,meat,"Key Ingredients: Boneless meat (cleaned and washed), Green chillies, Ginger garlic paste, Turmeric powder, Cinnamon stick, Cloves, Green cardamom, Caraway seeds (shahi zeera), Black peppercorns, Salt, Water, Dalia (broken wheat), Mash ki dal/Urad dal, Toovar dal, Chana dal, Yellow moong dal, Rice, Salt, Water, Oil, Onions, Ginger garlic paste, Coriander leaves, Mint leaves, Green chillies (slit), Black pepper corn powder, Turmeric powder, Yogurt (beaten), Pure ghee, Coriander leaves, Mint leaves, Onions, Lemons (cut into 4 halves)",
